# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Oct  8 23:23:56 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.60206 1.3550034761 2.5254545212    0.972  3.691  3.4376 -0.563    8  0.563  0.409   584.60   237.09  0  -1.4e-06      0.05 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.457 3.240 3.534 2.263 -0.298 -2.642 -6.487 -7.455 -7.902
0.0152 0.01508 9.60206 1.3550057411 2.5254547596    0.953  3.698  3.4450 -0.549    8  0.564  0.409   566.87   229.56  0 -1.54e-06      0.05 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.475 3.219 3.438 2.119 -0.400 -2.711 -6.486 -7.458 -7.904
0.0152 0.01508 9.60206 1.3550058603 2.5254547596    0.951  3.596  3.4513 -0.423    8  0.564  0.409   431.45   181.22  0 -5.57e-07      0.01 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.220 3.104 3.349 2.088 -0.335 -2.593 -6.244 -7.203 -7.622
0.0152 0.01508 9.60206 1.3550060987 2.5254547596    0.946  3.451  3.4749 -0.186    8  0.564  0.409   258.61   116.25  0 -3.03e-07      0.00 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -3.857 3.109 3.093 1.919 -0.398 -2.573 -5.821 -6.772 -7.159
0.0152 0.01508 9.60206 1.3550065756 2.5254547596    0.937  3.266  3.5054  0.117    8  0.565  0.409   134.43    65.85  0 -1.52e-07      0.00 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -3.395 3.058 2.330 1.112 -0.859 -2.874 -5.268 -6.192 -6.527
0.0152 0.01508 9.60206 1.3550071716 2.5254547596    0.924  3.281  3.5026  0.085    8  0.565  0.409   143.94    69.58  0 -1.68e-07      0.00 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -3.432 3.075 2.435 1.243 -0.785 -2.829 -5.315 -6.241 -6.582
0.0152 0.01508 9.60206 1.3550081253 2.5254549980    0.908  3.375  3.4859 -0.083    8  0.565  0.409   206.76    94.64  0 -2.56e-07      0.00 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -3.667 3.135 2.944 1.823 -0.446 -2.596 -5.599 -6.543 -6.914
0.0152 0.01508 9.60206 1.3550091982 2.5254549980    0.887  3.499  3.4632 -0.308    8  0.566  0.409   335.35   142.72  0 -4.38e-07      0.01 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -3.977 3.166 3.293 2.061 -0.299 -2.507 -5.971 -6.928 -7.331
0.0152 0.01508 9.60206 1.3550105095 2.5254552364    0.864  3.603  3.4432 -0.504    8  0.567  0.409   511.28   203.60  0 -8.35e-07      0.02 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.238 3.244 3.542 2.285 -0.207 -2.512 -6.274 -7.235 -7.666
0.0152 0.01508 9.60206 1.3550119400 2.5254552364    0.837  3.670  3.4302 -0.636    8  0.567  0.409   679.70   257.35  0 -1.88e-06      0.08 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.405 3.561 3.850 2.573 -0.084 -2.480 -6.427 -7.406 -7.873
0.0152 0.01508 9.60206 1.3550137281 2.5254554749    0.807  3.704  3.4245 -0.709    8  0.568  0.409   794.29   290.02  0 -2.99e-06      0.16 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.489 4.010 4.186 2.850 0.052 -2.403 -6.462 -7.466 -7.970
0.0152 0.01508 9.60206 1.3550157547 2.5254557133    0.775  3.718  3.4243 -0.741    8  0.569  0.409   853.87   302.75  0 -3.91e-06      0.40 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.524 5.300 5.016 3.416 0.403 -2.127 -6.324 -7.411 -8.000
0.0152 0.01508 9.60206 1.3550179005 2.5254559517    0.741  3.725  3.4747 -0.567    8  0.571  0.409   588.45   213.83  0 -3.83e-06      0.35 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 -4.543 4.564 3.895 2.272 -0.419 -2.731 -6.271 -7.327 -7.868
0.0152 0.01508 9.60206 1.3550249338 2.5254566669    0.573 -9.999  4.0000  1.580    9  0.574  0.000     0.00     0.00 -1    -1e-30      0.00 6.879e-01 2.967e-01 2.069e-03 1.578e-03 6.736e-03 -1.000 1.537e-02 29.767 29.699 29.966 30.023 30.018 30.020 30.079 30.082 30.102
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.69897 0.0900000036 1.0816895962    0.090 -3.424  3.3623  5.217    1  0.000  0.545     0.00     0.00 -1 -3.89e-17      0.00 7.086e-01 2.761e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 13.330 22.585 19.966 18.137 15.990 13.744 11.252 10.642 10.355
0.0152 0.01508 9.69897 0.1000000015 1.1711064577    0.100 -3.241  3.3881  5.184    1  0.000  0.545     0.00     0.00 -1 -5.84e-17      0.00 7.084e-01 2.763e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.874 22.066 19.483 17.663 15.528 13.288 10.797 10.188 9.897
0.0152 0.01508 9.69897 0.1157373935 1.2905555964    0.116 -3.029  3.4160  5.147    1  0.000  0.545     0.00     0.00 -1 -9.23e-17      0.00 7.081e-01 2.766e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.343 21.436 18.902 17.094 14.979 12.750 10.269 9.661 9.366
0.0152 0.01508 9.69897 0.1200000122 1.3193155527    0.120 -2.977  3.4229  5.138    1  0.000  0.545     0.00     0.00 -1 -1.03e-16      0.00 7.080e-01 2.767e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.212 21.004 18.569 16.782 14.732 12.548 10.150 9.542 9.245
0.0152 0.01508 9.69897 0.1400000006 1.4384527206    0.140 -2.793  3.4432  5.102    1  0.000  0.545     0.00     0.00 -1 -1.52e-16      0.00 7.076e-01 2.771e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.753 19.454 17.349 15.651 13.840 11.827 9.739 9.128 8.830
0.0152 0.01508 9.69897 0.1556702256 1.5173083544    0.156 -2.681  3.4540  5.079    1  0.000  0.545     0.00     0.00 -1 -1.92e-16      0.00 7.074e-01 2.774e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.473 18.653 16.698 15.039 13.344 11.425 9.485 8.872 8.577
0.0152 0.01508 9.69897 0.1599999964 1.5372931957    0.160 -2.652  3.4567  5.073    1  0.000  0.545     0.00     0.00 -1 -2.04e-16      0.00 7.073e-01 2.774e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.401 18.449 16.531 14.881 13.216 11.323 9.420 8.806 8.512
0.0152 0.01508 9.69897 0.2000000030 1.6938791275    0.200 -2.436  3.4755  5.029    1  0.000  0.545     0.00     0.00 -1 -3.16e-16      0.00 7.067e-01 2.781e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.859 17.115 15.413 13.821 12.338 10.611 8.923 8.308 8.022
0.0152 0.01508 9.69897 0.2500000000 1.8403258324    0.250 -2.229  3.4919  4.985    1  0.000  0.545     0.00     0.00 -1 -4.77e-16      0.00 7.061e-01 2.787e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.343 16.008 14.453 12.895 11.547 9.975 8.448 7.831 7.555
0.0152 0.01508 9.69897 0.3000000119 1.9529139996    0.300 -2.067  3.5027  4.945    1  0.000  0.545     0.00     0.00 -1 -4.88e-16      0.00 7.058e-01 2.790e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.938 15.278 13.800 12.276 10.999 9.511 8.069 7.448 7.182
0.0152 0.01508 9.69897 0.3050968945 1.9630099535    0.305 -2.051  3.5036  4.939    1  0.000  0.545     0.00     0.00 -1 -5.22e-16      0.00 7.062e-01 2.785e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.897 15.209 13.738 12.216 10.946 9.465 8.029 7.408 7.143
0.0152 0.01508 9.69897 0.3500000238 2.0434176922    0.350 -1.912  3.5113  4.891    1  0.000  0.545     0.00     0.00 -1 -9.31e-16      0.00 7.090e-01 2.757e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.551 14.647 13.227 11.731 10.508 9.082 7.701 7.076 6.817
0.0152 0.01508 9.69897 0.3710074127 2.0765638351    0.371 -1.850  3.5161  4.874    1  0.000  0.545     0.00     0.00 -1 -1.07e-15      0.00 7.091e-01 2.757e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.394 14.375 12.977 11.493 10.296 8.905 7.556 6.929 6.674
0.0152 0.01508 9.69897 0.4000000358 2.1185026169    0.400 -1.769  3.5224  4.850    1  0.000  0.545     0.00     0.00 -1 -1.27e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.192 14.032 12.659 11.190 10.025 8.678 7.370 6.738 6.489
0.0152 0.01508 9.69897 0.4500000477 2.1822810173    0.450 -1.620  3.5345  4.801    1  0.000  0.545     0.00     0.00 -1 -1.79e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.820 13.427 12.084 10.644 9.532 8.264 7.027 6.386 6.146
0.0152 0.01508 9.69897 0.5000000000 2.2374541759    0.500 -1.464  3.5494  4.751    1  0.000  0.545     0.00     0.00 -1 -2.57e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.430 12.808 11.476 10.063 9.008 7.833 6.675 6.023 5.795
0.0152 0.01508 9.69897 0.5251870155 2.2619934082    0.525 -1.378  3.5593  4.725    1  0.000  0.545     0.00     0.00 -1 -3.15e-15      0.00 7.149e-01 2.701e-01 2.695e-03 7.272e-04 6.596e-03 -1.000 1.500e-02 8.214 12.464 11.127 9.725 8.702 7.594 6.486 5.827 5.607
0.0152 0.01508 9.69897 0.5500000119 2.2836582661    0.550 -1.296  3.5686  4.701    1  0.000  0.545     0.00     0.00 -1 -3.82e-15      0.00 7.209e-01 2.644e-01 2.642e-03 7.129e-04 6.467e-03 -1.000 1.470e-02 8.011 12.150 10.803 9.409 8.413 7.371 6.308 5.642 5.431
0.0152 0.01508 9.69897 0.6000000238 2.3211214542    0.600 -1.129  3.5924  4.667    1  0.000  0.545     0.00     0.00 -1 -5.59e-15      0.00 7.226e-01 2.627e-01 2.627e-03 7.090e-04 6.432e-03 -1.000 1.467e-02 7.593 11.480 10.102 8.739 7.803 6.919 5.954 5.270 5.090
0.0152 0.01508 9.69897 0.6499999762 2.3520355225    0.650 -0.960  3.6210  4.647    1  0.000  0.545     0.00     0.00 -1  -8.1e-15      0.00 7.243e-01 2.612e-01 2.614e-03 7.054e-04 6.399e-03 -1.000 1.458e-02 7.171 10.769 9.351 8.064 7.195 6.471 5.598 4.910 4.776
0.0152 0.01508 9.69897 0.7000000477 2.3779268265    0.700 -0.798  3.6504  4.635    1  0.000  0.545     0.00     0.00 -1 -1.15e-14      0.00 7.258e-01 2.597e-01 2.601e-03 7.021e-04 6.370e-03 -1.000 1.446e-02 6.764 9.888 8.558 7.397 6.619 6.047 5.268 4.620 4.523
0.0152 0.01508 9.69897 0.7287081480 2.3909602165    0.729 -0.707  3.6673  4.629    1  0.000  0.540     0.00     0.00 -1  -1.4e-14      0.00 7.268e-01 2.588e-01 2.573e-03 6.994e-04 6.351e-03 -1.000 1.442e-02 6.537 9.272 8.106 7.031 6.319 5.808 5.090 4.492 4.408
0.0152 0.01508 9.69897 0.7500000000 2.3998889923    0.750 -0.641  3.6793  4.624    1  0.000  0.537     0.00     0.00 -1 -1.61e-14      0.00 7.275e-01 2.581e-01 2.553e-03 6.975e-04 6.338e-03 -1.000 1.442e-02 6.373 8.825 7.793 6.778 6.115 5.637 4.964 4.407 4.329
0.0152 0.01508 9.69897 0.7916934490 2.4157845974    0.791 -0.521  3.6976  4.600    1  0.000  0.537     0.00     0.00 -1 -2.13e-14      0.00 7.295e-01 2.562e-01 2.537e-03 6.930e-04 6.299e-03 -1.000 1.433e-02 6.072 8.143 7.298 6.365 5.771 5.334 4.722 4.220 4.151
0.0152 0.01508 9.69897 0.8000000119 2.4187245369    0.800 -0.497  3.7012  4.595    1  0.000  0.537     0.00     0.00 -1 -2.25e-14      0.00 7.299e-01 2.558e-01 2.534e-03 6.922e-04 6.291e-03 -1.000 1.432e-02 6.013 8.011 7.204 6.286 5.705 5.275 4.675 4.184 4.117
0.0152 0.01508 9.69897 0.8059350848 2.4207825661    0.806 -0.480  3.7036  4.591    1  0.000  0.537     0.00     0.00 -1 -2.34e-14      0.00 7.302e-01 2.555e-01 2.531e-03 6.914e-04 6.284e-03 -1.000 1.430e-02 5.971 7.922 7.139 6.231 5.659 5.233 4.642 4.158 4.091
0.0152 0.01508 9.69897 0.8437652588 2.4331219196    0.843 -0.374  3.7190  4.566    1  0.000  0.537     0.00     0.00 -1    -3e-14      0.00 7.323e-01 2.535e-01 2.513e-03 6.869e-04 6.242e-03 -1.000 1.422e-02 5.705 7.366 6.739 5.893 5.371 4.974 4.432 3.992 3.932
0.0152 0.01508 9.69897 0.8500000238 2.4350347519    0.849 -0.357  3.7214  4.562    1  0.000  0.537     0.00     0.00 -1 -3.13e-14      0.00 7.327e-01 2.531e-01 2.510e-03 6.861e-04 6.235e-03 -1.000 1.421e-02 5.662 7.279 6.676 5.840 5.325 4.932 4.398 3.965 3.905
0.0152 0.01508 9.69897 0.8597930074 2.4379749298    0.859 -0.330  3.7251  4.554    1  0.000  0.537     0.00     0.00 -1 -3.34e-14      0.00 7.334e-01 2.525e-01 2.505e-03 6.846e-04 6.222e-03 -1.000 1.417e-02 5.594 7.148 6.581 5.758 5.254 4.867 4.344 3.920 3.862
0.0152 0.01508 9.69897 0.8928137422 2.4473440647    0.892 -0.239  3.7371  4.528    1  0.000  0.537     0.00     0.00 -1 -4.17e-14      0.00 7.357e-01 2.503e-01 2.486e-03 6.794e-04 6.176e-03 -1.000 1.402e-02 5.368 6.718 6.264 5.488 5.018 4.650 4.164 3.772 3.718
0.0152 0.01508 9.69897 0.9000000358 2.4492788315    0.899 -0.219  3.7396  4.522    1  0.000  0.537     0.00     0.00 -1 -4.37e-14      0.00 7.362e-01 2.498e-01 2.481e-03 6.783e-04 6.166e-03 -1.000 1.401e-02 5.319 6.627 6.196 5.430 4.967 4.604 4.126 3.740 3.687
0.0152 0.01508 9.69897 0.9022125006 2.4498672485    0.901 -0.213  3.7403  4.520    1  0.000  0.537     0.00     0.00 -1 -4.44e-14      0.00 7.364e-01 2.496e-01 2.480e-03 6.778e-04 6.162e-03 -1.000 1.400e-02 5.304 6.600 6.175 5.413 4.951 4.589 4.114 3.730 3.677
0.0152 0.01508 9.69897 0.9209695458 2.4547257423    0.920 -0.162  3.7465  4.502    1  0.000  0.536     0.00     0.00 -1 -5.05e-14      0.00 7.381e-01 2.480e-01 2.466e-03 6.741e-04 6.128e-03 -1.000 1.393e-02 5.175 6.361 6.003 5.266 4.824 4.471 4.013 3.643 3.594
0.0152 0.01508 9.69897 0.9385551214 2.4590787888    0.938 -0.114  3.7520  4.484    1  0.000  0.536     0.00     0.00 -1  -5.7e-14      0.00 7.397e-01 2.464e-01 2.452e-03 6.705e-04 6.096e-03 -1.000 1.386e-02 5.056 6.148 5.845 5.132 4.705 4.361 3.918 3.561 3.515
0.0152 0.01508 9.69897 0.9500000477 2.4618122578    0.949 -0.083  3.7555  4.473    1  0.000  0.536     0.00     0.00 -1 -6.17e-14      0.00 7.408e-01 2.454e-01 2.443e-03 6.681e-04 6.075e-03 -1.000 1.381e-02 4.978 6.016 5.745 5.045 4.628 4.290 3.856 3.507 3.462
0.0152 0.01508 9.69897 0.9550313950 2.4629902840    0.954 -0.069  3.7569  4.467    1  0.000  0.536     0.00     0.00 -1 -6.39e-14      0.00 7.414e-01 2.448e-01 2.439e-03 6.668e-04 6.063e-03 -1.000 1.378e-02 4.943 5.959 5.701 5.008 4.594 4.258 3.828 3.482 3.438
0.0152 0.01508 9.69897 0.9704095125 2.4665036201    0.970 -0.027  3.7612  4.449    1  0.000  0.536     0.00     0.00 -1 -7.14e-14      0.00 7.433e-01 2.430e-01 2.423e-03 6.626e-04 6.025e-03 -1.000 1.373e-02 4.838 5.790 5.568 4.893 4.490 4.161 3.743 3.406 3.364
0.0152 0.01508 9.69897 0.9849632978 2.4697124958    0.985  0.012  3.7651  4.431    1  0.000  0.536     0.00     0.00 -1 -7.92e-14      0.00 7.452e-01 2.412e-01 2.408e-03 6.584e-04 5.988e-03 -1.000 1.365e-02 4.739 5.635 5.444 4.785 4.393 4.070 3.662 3.334 3.294
0.0152 0.01508 9.69897 0.9993436933 2.4727780819    0.999  0.052  3.7688  4.413    1  0.000  0.536     0.00     0.00 -1 -8.79e-14      0.00 7.471e-01 2.393e-01 2.392e-03 6.541e-04 5.949e-03 -1.000 1.357e-02 4.641 5.486 5.323 4.680 4.297 3.980 3.582 3.262 3.224
0.0152 0.01508 9.69897 1.0000000000 2.4729156494    1.000  0.054  3.7690  4.412    1  0.000  0.536     0.00     0.00 -1 -8.83e-14      0.00 7.472e-01 2.392e-01 2.391e-03 6.539e-04 5.948e-03 -1.000 1.357e-02 4.636 5.480 5.317 4.675 4.293 3.976 3.578 3.259 3.220
0.0152 0.01508 9.69897 1.0143657923 2.4758739471    1.014  0.093  3.7723  4.392    1  0.000  0.536     0.00     0.00 -1 -9.62e-14      0.00 7.498e-01 2.368e-01 2.370e-03 6.483e-04 5.897e-03 -1.000 1.344e-02 4.537 5.337 5.198 4.570 4.196 3.885 3.496 3.184 3.147
0.0152 0.01508 9.69897 1.0282471180 2.4786422253    1.028  0.131  3.7754  4.372    1  0.000  0.536     0.00     0.00 -1 -1.05e-13      0.00 7.524e-01 2.343e-01 2.348e-03 6.425e-04 5.845e-03 -1.000 1.331e-02 4.442 5.201 5.083 4.469 4.103 3.797 3.417 3.111 3.076
0.0152 0.01508 9.69897 1.0418342352 2.4812698364    1.041  0.169  3.7782  4.351    1  0.000  0.536     0.00     0.00 -1 -1.14e-13      0.00 7.551e-01 2.318e-01 2.327e-03 6.366e-04 5.793e-03 -1.000 1.316e-02 4.348 5.072 4.972 4.371 4.012 3.710 3.337 3.038 3.004
0.0152 0.01508 9.69897 1.0499999523 2.4828116894    1.049  0.191  3.7798  4.339    1  0.000  0.535     0.00     0.00 -1  -1.2e-13      0.00 7.567e-01 2.302e-01 2.313e-03 6.330e-04 5.760e-03 -1.000 1.312e-02 4.292 4.996 4.905 4.312 3.957 3.658 3.289 2.993 2.960
0.0152 0.01508 9.69897 1.0551607609 2.4837718010    1.054  0.205  3.7807  4.330    1  0.000  0.535     0.00     0.00 -1 -1.23e-13      0.00 7.580e-01 2.289e-01 2.302e-03 6.299e-04 5.733e-03 -1.000 1.306e-02 4.257 4.951 4.865 4.275 3.923 3.625 3.258 2.964 2.931
0.0152 0.01508 9.69897 1.0680423975 2.4861221313    1.067  0.240  3.7827  4.309    1  0.000  0.535     0.00     0.00 -1 -1.33e-13      0.00 7.616e-01 2.255e-01 2.273e-03 6.222e-04 5.663e-03 -1.000 1.294e-02 4.170 4.842 4.766 4.186 3.838 3.544 3.182 2.892 2.860
0.0152 0.01508 9.69897 1.0804783106 2.4883298874    1.079  0.273  3.7843  4.288    1  0.000  0.535     0.00     0.00 -1 -1.44e-13      0.00 7.651e-01 2.222e-01 2.245e-03 6.147e-04 5.596e-03 -1.000 1.277e-02 4.089 4.745 4.676 4.103 3.759 3.467 3.109 2.822 2.791
0.0152 0.01508 9.69897 1.0919895172 2.4903221130    1.091  0.302  3.7855  4.268    1  0.000  0.535     0.00     0.00 -1 -1.54e-13      0.00 7.682e-01 2.192e-01 2.220e-03 6.080e-04 5.536e-03 -1.000 1.262e-02 4.015 4.659 4.595 4.027 3.686 3.396 3.041 2.757 2.726
0.0152 0.01508 9.69897 1.1000000238 2.4916803837    1.099  0.324  3.7864  4.252    1  0.000  0.535     0.00     0.00 -1 -1.62e-13      0.00 7.702e-01 2.173e-01 2.205e-03 6.038e-04 5.498e-03 -1.000 1.253e-02 3.959 4.595 4.534 3.971 3.631 3.343 2.990 2.707 2.677
0.0152 0.01508 9.69897 1.1087067127 2.4931309223    1.107  0.349  3.7873  4.235    1  0.000  0.534     0.00     0.00 -1 -1.71e-13      0.00 7.709e-01 2.166e-01 2.201e-03 6.032e-04 5.492e-03 -1.000 1.250e-02 3.898 4.524 4.467 3.908 3.571 3.285 2.934 2.653 2.623
0.0152 0.01508 9.69897 1.1243004799 2.4956643581    1.123  0.395  3.7889  4.201    1  0.000  0.534     0.00     0.00 -1 -1.91e-13      0.00 7.699e-01 2.175e-01 2.214e-03 6.072e-04 5.526e-03 -1.000 1.258e-02 3.783 4.392 4.342 3.790 3.458 3.174 2.827 2.550 2.520
0.0152 0.01508 9.69897 1.1260888577 2.4959497452    1.125  0.400  3.7891  4.197    1  0.000  0.534     0.00     0.00 -1 -1.94e-13      0.00 7.698e-01 2.176e-01 2.216e-03 6.078e-04 5.531e-03 -1.000 1.259e-02 3.769 4.377 4.328 3.777 3.444 3.161 2.814 2.538 2.508
0.0152 0.01508 9.69897 1.1373211145 2.4977188110    1.136  0.435  3.7899  4.170    1  0.000  0.534     0.00     0.00 -1 -2.11e-13      0.00 7.688e-01 2.185e-01 2.227e-03 6.111e-04 5.559e-03 -1.000 1.267e-02 3.683 4.284 4.236 3.690 3.359 3.077 2.732 2.457 2.428
0.0152 0.01508 9.69897 1.1499999762 2.4996678829    1.149  0.475  3.7903  4.137    1  0.000  0.534     0.00     0.00 -1 -2.34e-13      0.00 7.680e-01 2.192e-01 2.237e-03 6.143e-04 5.586e-03 -1.000 1.273e-02 3.583 4.180 4.133 3.589 3.260 2.978 2.634 2.361 2.332
0.0152 0.01508 9.69897 1.1502453089 2.4997050762    1.149  0.475  3.7903  4.136    1  0.000  0.534     0.00     0.00 -1 -2.34e-13      0.00 7.680e-01 2.193e-01 2.237e-03 6.143e-04 5.587e-03 -1.000 1.273e-02 3.582 4.179 4.131 3.587 3.258 2.976 2.633 2.359 2.330
0.0152 0.01508 9.69897 1.1577252150 2.5008316040    1.156  0.500  3.7898  4.112    1  0.000  0.534     0.00     0.00 -1 -2.51e-13      0.00 7.672e-01 2.200e-01 2.248e-03 6.168e-04 5.614e-03 -1.000 1.278e-02 3.519 4.121 4.071 3.525 3.195 2.913 2.568 2.293 2.264
0.0152 0.01508 9.69897 1.1626678705 2.5015666485    1.161  0.521  3.7894  4.092    1  0.000  0.534     0.00     0.00 -1 -2.66e-13      0.00 7.663e-01 2.208e-01 2.258e-03 6.193e-04 5.640e-03 -1.000 1.286e-02 3.468 4.073 4.021 3.473 3.143 2.860 2.514 2.239 2.210
0.0152 0.01508 9.69897 1.1643576622 2.5018162727    1.163  0.530  3.7894  4.083    1  0.000  0.534     0.00     0.00 -1 -2.74e-13      0.00 7.660e-01 2.211e-01 2.262e-03 6.202e-04 5.650e-03 -1.000 1.287e-02 3.445 4.051 3.997 3.450 3.120 2.837 2.491 2.216 2.186
0.0152 0.01508 9.69897 1.1682056189 2.5023818016    1.167  0.544  3.7887  4.068    2  0.000  0.534     0.00     0.00 -1 -2.85e-13      0.00 7.652e-01 2.219e-01 2.271e-03 6.226e-04 5.674e-03 -1.000 1.291e-02 3.410 4.023 3.966 3.416 3.084 2.801 2.453 2.176 2.146
0.0152 0.01508 9.69897 1.1722657681 2.5029737949    1.171  0.557  3.7878  4.053    2  0.000  0.534     0.00     0.00 -1 -2.95e-13      0.00 7.639e-01 2.231e-01 2.283e-03 6.258e-04 5.705e-03 -1.000 1.298e-02 3.379 4.001 3.939 3.386 3.052 2.767 2.417 2.139 2.109
0.0152 0.01508 9.69897 1.1769906282 2.5036568642    1.176  0.571  3.7868  4.036    2  0.000  0.534     0.00     0.00 -1 -3.08e-13      0.00 7.623e-01 2.246e-01 2.297e-03 6.292e-04 5.739e-03 -1.000 1.307e-02 3.342 3.975 3.908 3.351 3.015 2.728 2.376 2.095 2.065
0.0152 0.01508 9.69897 1.1830646992 2.5045256615    1.182  0.590  3.7852  4.013    2  0.000  0.534     0.00     0.00 -1 -3.26e-13      0.00 7.609e-01 2.260e-01 2.311e-03 6.325e-04 5.773e-03 -1.000 1.314e-02 3.294 3.942 3.868 3.304 2.965 2.676 2.319 2.036 2.004
0.0152 0.01508 9.69897 1.1892217398 2.5053961277    1.188  0.611  3.7831  3.986    2  0.000  0.534     0.00     0.00 -1 -3.47e-13      0.00 7.606e-01 2.262e-01 2.315e-03 6.332e-04 5.784e-03 -1.000 1.315e-02 3.243 3.912 3.828 3.255 2.912 2.620 2.258 1.971 1.938
0.0152 0.01508 9.69897 1.1959283352 2.5063323975    1.195  0.634  3.7800  3.954    2  0.000  0.533     0.00     0.00 -1 -3.74e-13      0.00 7.612e-01 2.257e-01 2.312e-03 6.322e-04 5.779e-03 -1.000 1.313e-02 3.186 3.885 3.786 3.202 2.852 2.555 2.186 1.892 1.858
0.0152 0.01508 9.69897 1.2000000477 2.5068950653    1.199  0.646  3.7766  3.929    2  0.000  0.534     0.00     0.00 -1 -3.92e-13      0.00 7.558e-01 2.308e-01 2.350e-03 6.421e-04 5.871e-03 -1.000 1.336e-02 3.156 3.895 3.776 3.177 2.820 2.517 2.138 1.837 1.802
0.0152 0.01508 9.69897 1.2049231529 2.5075693130    1.204  0.657  3.7717  3.900    2  0.000  0.534     0.00     0.00 -1 -4.11e-13      0.00 7.489e-01 2.374e-01 2.400e-03 6.553e-04 5.991e-03 -1.000 1.365e-02 3.128 3.924 3.778 3.157 2.789 2.478 2.086 1.774 1.737
0.0152 0.01508 9.69897 1.2120721340 2.5085375309    1.211  0.652  3.7571  3.850    2  0.000  0.535     0.00     0.00 -1 -4.25e-13      0.00 7.348e-01 2.510e-01 2.510e-03 6.843e-04 6.254e-03 -1.000 1.423e-02 3.140 4.116 3.881 3.199 2.797 2.462 2.030 1.685 1.642
